sub_id,name,lat,lon,Pd,state,ba
36693,PIONEER 3,38.4979,-120.218,0.0,CA,CISO
36694,NORTH FORK 2,37.2203,-119.338,0.0,CA,CISO
36695,CHOWCHILLA 2,37.1073,-120.249,0.0,CA,CISO
36696,FIREBAUGH 4,36.6541,-120.58,0.0,CA,CISO
36697,LA GRANGE,37.696,-120.42,0.0,CA,BANC
36698,JEAN 2,35.6139,-115.356,0.0,CA,NEVP
36699,CAMBRIA,35.6409,-121.014,12.31,CA,CISO
36700,LOS OSOS,35.3714,-120.785,31.12,CA,CISO
36701,MORRO BAY,35.335,-120.865,19.42,CA,CISO
36702,TEMPLETON,35.4525,-120.695,16.48,CA,CISO
36703,SAN LUIS OBISPO 1,35.3388,-120.702,31.9,CA,CISO
36704,SAN LUIS OBISPO 2,35.2842,-120.828,31.9,CA,CISO
36705,PASO ROBLES 1,35.6762,-120.739,39.34,CA,CISO
36706,PASO ROBLES 2,35.7329,-120.797,39.34,CA,CISO
36707,ATASCADERO 1,35.4843,-120.678,30.73,CA,CISO
36708,ATASCADERO 2,35.3832,-120.638,28.24,CA,CISO
36709,PISMO BEACH,35.2159,-120.734,16.05,CA,CISO
36710,GROVER BEACH,35.1181,-120.635,23.69,CA,CISO
36711,SAN LUIS OBISPO 3,35.3037,-120.525,25.23,CA,CISO
36712,SAN LUIS OBISPO 4,35.2568,-120.704,25.23,CA,CISO
36713,GUADALUPE,34.9303,-120.663,12.8,CA,CISO
36714,NIPOMO,34.9734,-120.408,34.64,CA,CISO
36715,SANTA MARIA 1,34.8923,-120.454,49.89,CA,CISO
36716,SANTA MARIA 2,35.0167,-120.569,62.8,CA,CISO
36717,ARROYO GRANDE 1,35.2396,-120.462,30.79,CA,CISO
36718,ARROYO GRANDE 2,35.1073,-120.56,25.57,CA,CISO
36719,SANTA MARIA 3,34.854,-120.448,43.8,CA,CISO
36720,SANTA MARIA 4,34.8488,-120.363,37.52,CA,CISO
36721,LOMPOC 1,34.6861,-120.458,48.62,CA,CISO
36722,LOMPOC 2,34.5066,-120.451,48.62,CA,CISO
36723,SANTA MARIA 5,34.8784,-120.176,32.8,CA,CISO
36724,SANTA MARIA 6,35.0095,-120.159,34.26,CA,CISO
36725,BUELLTON,34.5569,-120.285,9.91,CA,CISO
36726,SOLVANG,34.6148,-120.125,26.93,CA,CISO
36727,GOLETA 1,34.5191,-120.155,47.9,CA,CISO
36728,GOLETA 2,34.4793,-120.103,47.9,CA,CISO
36729,SANTA BARBARA 1,34.3787,-119.483,31.27,CA,CISO
36730,SANTA BARBARA 2,34.6128,-119.779,47.42,CA,CISO
36731,SANTA BARBARA 3,34.5299,-119.703,30.29,CA,CISO
36732,SANTA BARBARA 4,34.3637,-119.447,28.51,CA,CISO
36733,SANTA BARBARA 5,34.489,-119.805,28.51,CA,CISO
36734,SANTA BARBARA 6,34.4782,-119.771,36.45,CA,CISO
36735,SANTA BARBARA 7,34.48,-119.714,21.61,CA,CISO
36736,CARPINTERIA,34.3453,-119.42,48.51,CA,CISO
36737,WASCO 5,35.5996,-119.417,24.44,CA,CISO
36738,WASCO 6,35.5698,-119.505,24.44,CA,CISO
36739,TAFT 1,35.1919,-119.511,31.23,CA,CISO
36740,OJAI,34.4951,-119.371,37.06,CA,CISO
36741,OAK VIEW,34.3826,-119.292,10.99,CA,CISO
36742,SHAFTER,35.5082,-119.257,39.39,CA,CISO
36743,BAKERSFIELD 1,35.3019,-119.268,40.6,CA,CISO
36744,MARICOPA 1,34.6734,-119.312,7.52,CA,CISO
36745,OXNARD 1,34.1858,-119.204,24.96,CA,CISO
36746,VENTURA 1,34.2869,-119.248,45.43,CA,CISO
36747,VENTURA 2,34.3485,-119.211,45.43,CA,CISO
36748,DELANO 1,35.8515,-119.11,50.09,CA,CISO
36749,DELANO 2,35.8753,-119.178,50.09,CA,CISO
36750,MC FARLAND,35.6315,-119.263,24.34,CA,CISO
36751,OXNARD 2,34.1774,-119.238,37.52,CA,CISO
36752,OXNARD 3,34.2473,-119.134,37.52,CA,CISO
36753,BAKERSFIELD 2,35.1005,-119.094,36.75,CA,CISO
36754,BAKERSFIELD 3,35.2628,-119.078,36.75,CA,CISO
36755,OXNARD 4,34.1053,-119.138,78.39,CA,CISO
36756,OXNARD 5,34.2648,-119.23,53.43,CA,CISO
36757,VENTURA 3,34.2577,-119.156,26.23,CA,CISO
36758,VENTURA 4,34.3372,-119.097,31.82,CA,CISO
36759,OXNARD 6,34.2333,-119.048,49.64,CA,CISO
36760,OXNARD 7,34.2022,-119.054,49.64,CA,CISO
36761,OXNARD 8,34.1429,-119.162,49.64,CA,CISO
36762,BAKERSFIELD 4,35.3406,-119.093,73.11,CA,CISO
36763,BAKERSFIELD 5,35.303,-119.139,51.07,CA,CISO
36764,PORT HUENEME,34.0396,-118.898,42.55,CA,CISO
36765,SANTA PAULA 1,34.3705,-119.144,29.53,CA,CISO
36766,SANTA PAULA 2,34.3312,-119.149,29.53,CA,CISO
36767,CAMARILLO 1,34.2395,-119.158,39.21,CA,CISO
36768,CAMARILLO 2,34.2574,-119.0,38.61,CA,CISO
36769,BAKERSFIELD 6,35.4288,-119.039,52.57,CA,CISO
36770,BAKERSFIELD 7,35.3578,-118.978,52.57,CA,CISO
36771,BAKERSFIELD 8,35.1659,-118.968,39.2,CA,CISO
36772,BAKERSFIELD 9,35.1216,-119.02,39.2,CA,CISO
36773,FRAZIER PARK,34.8136,-118.993,15.97,CA,CISO
36774,BAKERSFIELD 10,35.3557,-119.03,43.86,CA,CISO
36775,BAKERSFIELD 11,35.3247,-118.935,43.86,CA,CISO
36776,CAMARILLO 3,34.1607,-119.01,31.16,CA,CISO
36777,CAMARILLO 4,34.1525,-118.921,31.16,CA,CISO
36778,BAKERSFIELD 12,35.3044,-118.982,33.84,CA,CISO
36779,BAKERSFIELD 13,35.358,-119.055,33.84,CA,CISO
36780,NEWBURY PARK 1,34.1861,-118.961,39.85,CA,CISO
36781,NEWBURY PARK 2,34.1158,-118.977,39.85,CA,CISO
36782,BAKERSFIELD 14,35.303,-118.946,49.59,CA,CISO
36783,BAKERSFIELD 15,35.1617,-118.88,49.59,CA,CISO
36784,BAKERSFIELD 16,35.1511,-119.011,49.59,CA,CISO
36785,LAMONT,35.3531,-118.896,31.48,CA,CISO
36786,MOORPARK 1,34.3396,-118.944,32.78,CA,CISO
36787,MOORPARK 2,34.379,-118.923,32.78,CA,CISO
36788,FILLMORE 1,34.4147,-118.983,31.2,CA,CISO
36789,WESTLAKE VILLAGE,34.0901,-118.923,36.79,CA,CISO
36790,THOUSAND OAKS 1,34.1701,-118.804,38.16,CA,CISO
36791,THOUSAND OAKS 2,34.1153,-118.796,38.16,CA,CISO
36792,MALIBU,33.9891,-118.477,32.61,CA,LDWP
36793,ARVIN,35.1537,-118.845,37.69,CA,CISO
36794,THOUSAND OAKS 3,34.2776,-118.894,32.44,CA,CISO
36795,THOUSAND OAKS 4,34.2483,-118.726,32.44,CA,CISO
36796,BAKERSFIELD 17,35.583,-118.794,47.2,CA,CISO
36797,BAKERSFIELD 18,35.6351,-118.742,47.71,CA,CISO
36798,BAKERSFIELD 19,35.4092,-118.76,58.51,CA,CISO
36799,BAKERSFIELD 20,35.4572,-118.775,58.13,CA,CISO
36800,SIMI VALLEY 1,34.2174,-118.742,65.26,CA,CISO
36801,SIMI VALLEY 2,34.258,-118.735,65.26,CA,CISO
36802,OAK PARK,34.086,-118.781,24.86,CA,CISO
36803,AGOURA HILLS 1,34.1528,-118.847,22.94,CA,CISO
36804,AGOURA HILLS 2,34.0605,-118.81,22.94,CA,CISO
36805,CASTAIC 1,34.4648,-118.63,26.87,CA,CISO
36806,CASTAIC 2,34.6039,-118.682,26.87,CA,CISO
36807,SIMI VALLEY 3,34.3543,-118.75,52.59,CA,CISO
36808,SIMI VALLEY 4,34.3744,-118.634,74.78,CA,CISO
36809,CALABASAS 1,34.1162,-118.726,23.14,CA,CISO
36810,CALABASAS 2,34.1727,-118.702,23.21,CA,CISO
36811,WEST HILLS,34.1597,-118.668,44.05,CA,CISO
36812,STEVENSON RANCH,34.4015,-118.548,36.28,CA,CISO
36813,VALENCIA 1,34.4604,-118.673,29.34,CA,CISO
36814,VALENCIA 2,34.3417,-118.619,29.34,CA,CISO
36815,CANOGA PARK 1,34.184,-118.562,45.21,CA,LDWP
36816,CANOGA PARK 2,34.2382,-118.703,69.38,CA,CISO
36817,WOODLAND HILLS 1,34.1886,-118.587,35.55,CA,LDWP
36818,WOODLAND HILLS 2,34.1473,-118.697,35.55,CA,CISO
36819,CHATSWORTH 1,34.3871,-118.528,32.9,CA,CISO
36820,CHATSWORTH 2,34.3895,-118.635,32.9,CA,CISO
36821,CANOGA PARK 3,34.1347,-118.554,24.17,CA,LDWP
36822,WOODLAND HILLS 3,34.0947,-118.531,23.27,CA,LDWP
36823,WOODLAND HILLS 4,34.1412,-118.628,23.27,CA,CISO
36824,WINNETKA 1,34.2046,-118.67,40.55,CA,CISO
36825,WINNETKA 2,34.2716,-118.619,45.42,CA,LDWP
36826,PORTER RANCH 1,34.2995,-118.644,30.34,CA,CISO
36827,PORTER RANCH 2,34.3558,-118.533,30.34,CA,CISO
36828,NORTHRIDGE 1,34.1432,-118.517,24.9,CA,LDWP
36829,TARZANA 1,34.1652,-118.517,26.51,CA,LDWP
36830,TARZANA 2,34.0945,-118.646,26.51,CA,CISO
36831,PACIFIC PALISADES,34.1763,-118.547,41.37,CA,LDWP
36832,RESEDA 1,34.2424,-118.593,66.93,CA,LDWP
36833,RESEDA 2,34.1927,-118.508,78.39,CA,LDWP
36834,NORTHRIDGE 2,34.1654,-118.434,57.07,CA,LDWP
36835,NORTHRIDGE 3,34.1727,-118.504,46.05,CA,LDWP
36836,ENCINO 1,34.2028,-118.469,24.21,CA,LDWP
36837,ENCINO 2,34.1114,-118.583,24.21,CA,CISO
36838,GRANADA HILLS 1,34.2482,-118.445,46.57,CA,LDWP
36839,GRANADA HILLS 2,34.3861,-118.575,72.42,CA,CISO
36840,SANTA CLARITA 1,34.4106,-118.586,30.01,CA,CISO
36841,SANTA CLARITA 2,34.3715,-118.417,30.01,CA,CISO
36842,TEHACHAPI 1,35.1698,-118.593,32.08,CA,CISO
36843,TEHACHAPI 2,35.1708,-118.426,31.17,CA,CISO
36844,SANTA MONICA 1,33.9551,-118.405,44.14,CA,LDWP
36845,LOS ANGELES 1,34.1202,-118.47,31.93,CA,LDWP
36846,LOS ANGELES 2,34.0935,-118.57,31.93,CA,LDWP
36847,VAN NUYS 1,34.2502,-118.498,46.4,CA,LDWP
36848,VAN NUYS 2,34.2928,-118.434,46.4,CA,CISO
36849,NEWHALL 1,34.2719,-118.45,31.39,CA,LDWP
36850,NEWHALL 2,34.3571,-118.453,31.39,CA,CISO
36851,NORTH HILLS 1,34.3141,-118.557,54.23,CA,CISO
36852,NORTH HILLS 2,34.198,-118.568,54.23,CA,LDWP
36853,SANTA MONICA 2,34.1254,-118.412,38.45,CA,LDWP
36854,SANTA MONICA 3,33.9912,-118.395,48.47,CA,CISO
36855,VENICE 1,33.9269,-118.401,35.35,CA,CISO
36856,VENICE 2,34.0234,-118.514,25.51,CA,CISO
36857,SHERMAN OAKS 1,34.2041,-118.369,42.27,CA,LDWP
36858,VAN NUYS 3,34.0824,-118.48,44.33,CA,LDWP
36859,MARINA DEL REY,34.0604,-118.427,75.71,CA,LDWP
36860,LAKE ISABELLA,35.6397,-118.49,25.62,CA,CISO
36861,CANYON COUNTRY 1,34.4493,-118.409,29.13,CA,CISO
36862,CANYON COUNTRY 2,34.4555,-118.49,29.13,CA,CISO
36863,VAN NUYS 4,34.1966,-118.417,76.8,CA,LDWP
36864,VAN NUYS 5,34.1766,-118.368,46.03,CA,LDWP
36865,LOS ANGELES 3,34.0298,-118.353,37.93,CA,LDWP
36866,PANORAMA CITY 1,34.2178,-118.378,88.7,CA,LDWP
36867,PANORAMA CITY 2,34.1798,-118.363,113.54,CA,LDWP
36868,SAN FERNANDO,34.3106,-118.347,30.77,CA,CISO
36869,LOS ANGELES 4,34.0993,-118.382,42.71,CA,LDWP
36870,LOS ANGELES 5,33.9808,-118.414,71.3,CA,CISO
36871,SHERMAN OAKS 2,34.0903,-118.463,27.89,CA,LDWP
36872,VAN NUYS 6,34.159,-118.46,35.36,CA,LDWP
36873,VAN NUYS 7,34.2609,-118.505,60.26,CA,LDWP
36874,LOS ANGELES 6,34.0711,-118.507,61.85,CA,LDWP
36875,LOS ANGELES 7,33.948,-118.447,112.63,CA,LDWP
36876,LOS ANGELES 8,33.9781,-118.337,22.86,CA,CISO
36877,PACOIMA 1,34.2318,-118.432,87.34,CA,LDWP
36878,PACOIMA 2,34.2595,-118.375,62.21,CA,LDWP
36879,PACOIMA 3,34.3243,-118.352,62.21,CA,CISO
36880,SANTA CLARITA 3,34.6415,-118.396,35.61,CA,CISO
36881,LOS ANGELES 9,33.8483,-118.391,35.53,CA,CISO
36882,LOS ANGELES 10,34.017,-118.337,35.53,CA,LDWP
36883,BEVERLY HILLS,34.0493,-118.353,39.13,CA,LDWP
36884,MANHATTAN BEACH,33.973,-118.368,31.62,CA,CISO
36885,NORTH HOLLYWOOD 1,34.2292,-118.498,50.71,CA,LDWP
36886,VALLEY VILLAGE,34.1107,-118.455,25.13,CA,LDWP
36887,LOS ANGELES 11,34.056,-118.427,52.17,CA,LDWP
36888,LOS ANGELES 12,34.0066,-118.3,52.17,CA,LDWP
36889,HERMOSA BEACH,33.7848,-118.345,35.11,CA,CISO
36890,CULVER CITY 1,34.0648,-118.448,28.59,CA,LDWP
36891,STUDIO CITY,34.2002,-118.396,26.13,CA,LDWP
36892,CULVER CITY 2,34.1075,-118.484,27.27,CA,LDWP
36893,NORTH HOLLYWOOD 2,34.2729,-118.464,73.76,CA,LDWP
36894,NORTH HOLLYWOOD 3,34.1147,-118.435,55.64,CA,LDWP
36895,REDONDO BEACH 1,33.8345,-118.392,31.76,CA,CISO
36896,LOS ANGELES 13,33.9705,-118.462,72.91,CA,LDWP
36897,SYLMAR 1,34.2367,-118.336,55.04,CA,LDWP
36898,SYLMAR 2,34.3119,-118.286,55.04,CA,CISO
36899,SYLMAR 3,34.4046,-118.344,55.04,CA,CISO
36900,LOS ANGELES 14,34.0074,-118.333,72.43,CA,LDWP
36901,NORTH HOLLYWOOD 4,34.1254,-118.359,33.47,CA,LDWP
36902,CANYON COUNTRY 3,34.315,-118.371,36.3,CA,CISO
36903,CANYON COUNTRY 4,34.428,-118.45,36.3,CA,CISO
36904,REDONDO BEACH 2,33.8173,-118.392,36.06,CA,CISO
36905,REDONDO BEACH 3,33.9378,-118.319,36.06,CA,CISO
36906,LANCASTER 1,34.8372,-118.374,63.83,CA,CISO
36907,LANCASTER 2,34.7255,-118.377,63.83,CA,CISO
36908,NORTH HOLLYWOOD 5,34.1115,-118.35,37.24,CA,LDWP
36909,RANCHO PALOS VERDES,33.7377,-118.317,69.39,CA,LDWP
36910,SUN VALLEY 1,34.3143,-118.333,43.03,CA,CISO
36911,LOS ANGELES 15,34.1409,-118.337,69.85,CA,LDWP
36912,LOS ANGELES 16,34.1671,-118.374,86.75,CA,LDWP
36913,INGLEWOOD 1,33.9121,-118.339,54.75,CA,CISO
36914,INGLEWOOD 2,33.8588,-118.334,73.69,CA,CISO
36915,INGLEWOOD 3,33.9739,-118.397,26.47,CA,LDWP
36916,INGLEWOOD 4,33.9695,-118.446,26.47,CA,CISO
36917,LOS ANGELES 17,34.0184,-118.428,43.81,CA,LDWP
36918,LOS ANGELES 18,34.0782,-118.28,42.84,CA,LDWP
36919,TORRANCE 1,33.8412,-118.311,39.94,CA,CISO
36920,TORRANCE 2,33.7936,-118.332,96.22,CA,CISO
36921,LAWNDALE 1,33.9517,-118.437,60.53,CA,LDWP
36922,LAWNDALE 2,33.9003,-118.281,58.17,CA,CISO
36923,LOS ANGELES 19,34.0097,-118.37,33.18,CA,CISO
36924,LOS ANGELES 20,34.0879,-118.414,33.18,CA,CISO
36925,HAWTHORNE 1,33.9583,-118.276,55.92,CA,LDWP
36926,HAWTHORNE 2,34.0079,-118.292,55.92,CA,LDWP
36927,HAWTHORNE 3,33.8546,-118.399,94.78,CA,CISO
36928,TORRANCE 3,33.8761,-118.409,33.01,CA,CISO
36929,TORRANCE 4,33.7966,-118.287,57.01,CA,LDWP
36930,BURBANK 3,34.0947,-118.311,53.36,CA,LDWP
36931,BURBANK 4,34.1262,-118.269,27.7,CA,LDWP
36932,LOS ANGELES 21,34.0625,-118.371,29.09,CA,LDWP
36933,ROSAMOND 1,34.7917,-118.348,34.04,CA,CISO
36934,LOS ANGELES 22,33.9843,-118.428,58.01,CA,LDWP
36935,LOS ANGELES 23,34.1059,-118.294,91.47,CA,LDWP
36936,LOS ANGELES 24,33.9512,-118.353,104.81,CA,CISO
36937,SUNLAND,34.2473,-118.286,57.14,CA,LDWP
36938,INGLEWOOD 5,33.9054,-118.305,23.56,CA,CISO
36939,LOS ANGELES 25,34.0629,-118.293,40.11,CA,LDWP
36940,TORRANCE 5,33.902,-118.386,28.89,CA,CISO
36941,TORRANCE 6,33.9414,-118.299,28.89,CA,CISO
36942,BURBANK 5,34.1421,-118.392,70.92,CA,LDWP
36943,LOS ANGELES 26,34.0853,-118.395,51.87,CA,CISO
36944,BURBANK 6,34.1917,-118.29,34.03,CA,LDWP
36945,LOS ANGELES 27,34.0182,-118.368,44.38,CA,LDWP
36946,LOS ANGELES 28,34.0878,-118.262,44.38,CA,LDWP
36947,TORRANCE 7,33.808,-118.216,38.86,CA,CISO
36948,SAN PEDRO 1,33.8079,-118.242,38.01,CA,CISO
36949,LOS ANGELES 29,34.0886,-118.383,55.96,CA,CISO
36950,LOS ANGELES 30,34.0641,-118.356,55.96,CA,LDWP
36951,LOS ANGELES 31,34.0761,-118.229,77.33,CA,LDWP
36952,LOS ANGELES 32,33.9203,-118.314,43.75,CA,CISO
36953,LOS ANGELES 33,34.0024,-118.251,43.75,CA,LDWP
36954,LOS ANGELES 34,33.986,-118.214,33.91,CA,CISO
36955,HARBOR CITY,33.8078,-118.31,22.91,CA,CISO
36956,GARDENA 1,33.8889,-118.393,42.74,CA,CISO
36957,GARDENA 2,33.9804,-118.279,139.4,CA,LDWP
36958,LOS ANGELES 35,34.1754,-118.2,40.64,CA,LDWP
36959,LOS ANGELES 36,34.1742,-118.274,65.32,CA,LDWP
36960,LOS ANGELES 37,34.1892,-118.317,34.76,CA,LDWP
36961,LOS ANGELES 38,34.0321,-118.392,39.12,CA,LDWP
36962,LOS ANGELES 39,33.9835,-118.299,107.85,CA,LDWP
36963,LOS ANGELES 40,33.9903,-118.366,53.27,CA,CISO
36964,BURBANK 7,34.1515,-118.31,37.53,CA,LDWP
36965,LOS ANGELES 41,34.049,-118.219,53.87,CA,LDWP
36966,LOS ANGELES 42,34.0329,-118.267,66.48,CA,LDWP
36967,LOS ANGELES 43,33.9516,-118.319,83.41,CA,CISO
36968,GLENDALE 1,34.0779,-118.19,41.01,CA,LDWP
36969,LOS ANGELES 44,34.0789,-118.271,56.05,CA,LDWP
36970,LOS ANGELES 45,33.9889,-118.376,62.89,CA,CISO
36971,LOS ANGELES 46,33.9297,-118.348,68.45,CA,CISO
36972,LOS ANGELES 47,33.9965,-118.212,64.82,CA,CISO
36973,SAN PEDRO 2,33.7041,-118.258,53.7,CA,LDWP
36974,SAN PEDRO 3,33.8289,-118.334,53.7,CA,CISO
36975,LOS ANGELES 48,34.116,-118.303,66.07,CA,LDWP
36976,LOS ANGELES 49,33.954,-118.209,105.61,CA,CISO
36977,LOS ANGELES 50,33.9608,-118.219,59.64,CA,CISO
36978,GLENDALE 2,34.1689,-118.337,41.09,CA,LDWP
36979,LOS ANGELES 51,34.0559,-118.178,34.17,CA,CISO
36980,LOS ANGELES 52,34.0579,-118.359,63.58,CA,LDWP
36981,CARSON 2,33.7482,-118.187,51.53,CA,CISO
36982,CARSON 3,33.7356,-118.294,51.53,CA,LDWP
36983,LOS ANGELES 53,34.0552,-118.228,61.08,CA,LDWP
36984,LOS ANGELES 54,34.1257,-118.325,79.99,CA,LDWP
36985,WILMINGTON 1,33.7747,-118.234,48.43,CA,LDWP
36986,WILMINGTON 2,33.736,-118.259,48.43,CA,CISO
36987,GLENDALE 3,34.1756,-118.18,53.24,CA,CISO
36988,LOS ANGELES 55,34.1086,-118.187,25.66,CA,LDWP
36989,LOS ANGELES 56,34.0815,-118.244,62.34,CA,LDWP
36990,LOS ANGELES 57,34.0202,-118.299,62.34,CA,LDWP
36991,LOS ANGELES 58,33.9557,-118.344,62.34,CA,CISO
36992,CARSON 4,33.8802,-118.177,23.39,CA,CISO
36993,LOS ANGELES 59,33.8298,-118.291,36.86,CA,CISO
36994,LOS ANGELES 60,34.0056,-118.151,51.4,CA,CISO
36995,LA CRESCENTA,34.3237,-118.161,27.32,CA,CISO
36996,LOS ANGELES 61,33.8541,-118.247,69.49,CA,CISO
36997,LOS ANGELES 62,33.9304,-118.223,46.1,CA,CISO
36998,GLENDALE 4,34.2347,-118.234,34.03,CA,CISO
36999,GLENDALE 5,34.0431,-118.178,34.03,CA,CISO
37000,PALMDALE 1,34.5878,-118.302,45.72,CA,CISO
37001,PALMDALE 2,34.6304,-118.335,45.72,CA,CISO
37002,LOS ANGELES 63,34.0225,-118.223,55.28,CA,LDWP
37003,TUJUNGA 1,34.3016,-118.211,24.83,CA,CISO
37004,TUJUNGA 2,34.3748,-118.288,24.83,CA,CISO
37005,COMPTON 1,33.965,-118.312,28.68,CA,LDWP
37006,COMPTON 2,33.9513,-118.174,44.4,CA,CISO
37007,COMPTON 3,33.803,-118.137,44.4,CA,CISO
37008,LOS ANGELES 64,34.1902,-118.13,56.12,CA,CISO
37009,LOS ANGELES 65,34.1245,-118.213,40.97,CA,LDWP
37010,LONG BEACH 2,33.7947,-118.273,55.75,CA,LDWP
37011,LONG BEACH 3,33.7679,-118.293,55.75,CA,LDWP
37012,ACTON,34.4233,-118.223,14.39,CA,CISO
37013,HUNTINGTON PARK 1,33.9411,-118.258,45.04,CA,LDWP
37014,HUNTINGTON PARK 2,33.9452,-118.227,45.04,CA,CISO
37015,HUNTINGTON PARK 3,33.9108,-118.162,50.84,CA,CISO
37016,GLENDALE 6,34.2182,-118.301,29.76,CA,LDWP
37017,GLENDALE 7,34.1987,-118.257,30.04,CA,LDWP
37018,LOS ANGELES 66,34.1316,-118.302,43.97,CA,LDWP
37019,LOS ANGELES 67,34.0625,-118.23,43.97,CA,LDWP
37020,LONG BEACH 4,33.7552,-118.202,67.83,CA,CISO
37021,LONG BEACH 5,33.8253,-118.126,35.41,CA,CISO
37022,LOS ANGELES 68,34.079,-118.218,60.02,CA,LDWP
37023,LOS ANGELES 69,34.1043,-118.204,35.38,CA,LDWP
37024,COMPTON 4,33.9622,-118.21,48.33,CA,CISO
37025,COMPTON 5,33.7881,-118.251,48.33,CA,LDWP
37026,LA CANADA FLINTRIDGE,34.2199,-118.202,36.5,CA,CISO
37027,LYNWOOD 1,33.9681,-118.234,62.77,CA,CISO
37028,LYNWOOD 2,33.9525,-118.154,62.77,CA,CISO
37029,LOS ANGELES 70,33.9598,-118.164,78.17,CA,CISO
37030,LOS ANGELES 71,34.0966,-118.178,41.31,CA,LDWP
37031,LONG BEACH 6,33.692,-118.046,90.64,CA,CISO
37032,LONG BEACH 7,33.8198,-118.222,53.02,CA,CISO
37033,SOUTH GATE 1,33.8586,-118.281,56.64,CA,CISO
37034,SOUTH GATE 2,34.0323,-118.151,56.64,CA,CISO
37035,SOUTH GATE 3,33.9242,-118.213,56.64,CA,CISO
37036,LOS ANGELES 72,34.1554,-118.169,56.19,CA,CISO
37037,LOS ANGELES 73,34.0698,-118.148,63.3,CA,CISO
37038,LONG BEACH 8,33.7856,-118.227,38.16,CA,LDWP
37039,LONG BEACH 9,33.7129,-118.234,38.16,CA,CISO
37040,MAYWOOD,34.0206,-118.255,24.63,CA,LDWP
37041,LOS ANGELES 74,34.1069,-118.137,74.23,CA,CISO
37042,LOS ANGELES 75,33.9984,-118.123,50.18,CA,CISO
37043,LOS ANGELES 76,33.982,-118.241,64.77,CA,CISO
37044,LOS ANGELES 77,34.1484,-118.27,70.45,CA,LDWP
37045,LONG BEACH 10,33.93,-118.262,80.3,CA,LDWP
37046,LONG BEACH 11,33.8462,-118.174,56.11,CA,CISO
37047,LONG BEACH 12,33.8317,-118.246,56.11,CA,CISO
37048,LONG BEACH 13,33.8553,-118.199,28.33,CA,CISO
37049,LONG BEACH 14,33.8537,-118.268,28.33,CA,CISO
37050,BELL GARDENS 1,33.9109,-118.254,60.77,CA,CISO
37051,BELL GARDENS 2,33.9118,-118.096,60.77,CA,CISO
37052,BELL GARDENS 3,33.9657,-118.18,85.51,CA,CISO
37053,PARAMOUNT 1,33.9789,-118.201,69.88,CA,CISO
37054,PARAMOUNT 2,33.8255,-118.241,48.69,CA,CISO
37055,PASADENA 1,34.2223,-118.128,24.73,CA,CISO
37056,SOUTH PASADENA,34.1557,-118.22,23.05,CA,LDWP
37057,LOS ANGELES 78,34.104,-118.068,93.54,CA,CISO
37058,LOS ANGELES 79,33.9398,-118.211,111.86,CA,CISO
37059,LANCASTER 3,34.7178,-118.145,35.41,CA,CISO
37060,LANCASTER 4,34.6359,-118.127,35.41,CA,CISO
37061,LONG BEACH 15,33.6855,-118.039,36.28,CA,CISO
37062,LONG BEACH 16,33.8561,-118.22,36.28,CA,CISO
37063,LAKEWOOD 6,33.7653,-118.169,28.56,CA,CISO
37064,LAKEWOOD 7,33.8761,-118.101,28.35,CA,CISO
37065,ALHAMBRA 1,34.0024,-118.186,27.29,CA,CISO
37066,LONG BEACH 17,33.7261,-118.053,34.44,CA,CISO
37067,MONTEREY PARK,34.0875,-118.147,29.47,CA,CISO
37068,DOWNEY 1,34.0169,-118.188,68.64,CA,CISO
37069,DOWNEY 2,33.8966,-118.044,67.14,CA,CISO
37070,PASADENA 2,34.1253,-118.229,97.74,CA,LDWP
37071,ALTADENA 1,34.1385,-118.084,32.51,CA,CISO
37072,ALTADENA 2,34.2488,-118.219,59.83,CA,CISO
37073,LONG BEACH 18,33.8185,-118.041,28.83,CA,CISO
37074,LONG BEACH 19,33.6691,-118.02,28.83,CA,CISO
37075,PASADENA 3,34.1493,-118.109,43.61,CA,CISO
37076,DOWNEY 3,34.0011,-118.142,38.16,CA,CISO
37077,DOWNEY 4,34.031,-118.064,38.16,CA,CISO
37078,ALHAMBRA 2,34.1796,-118.053,47.46,CA,CISO
37079,ALHAMBRA 3,34.0417,-118.162,72.14,CA,CISO
37080,BELLFLOWER 1,33.8589,-118.114,45.97,CA,CISO
37081,BELLFLOWER 2,33.8148,-118.101,45.97,CA,CISO
37082,PASADENA 4,34.0699,-118.046,33.08,CA,CISO
37083,PALMDALE 3,34.3761,-118.218,67.44,CA,CISO
37084,PALMDALE 4,34.3671,-118.079,67.44,CA,CISO
37085,DOWNEY 5,33.8846,-118.151,23.29,CA,CISO
37086,LONG BEACH 20,33.7784,-118.035,35.76,CA,CISO
37087,LONG BEACH 21,33.8388,-118.201,35.76,CA,CISO
37088,LAKEWOOD 8,33.7719,-118.076,25.13,CA,CISO
37089,LONG BEACH 22,33.8807,-118.131,34.41,CA,CISO
37090,LONG BEACH 23,33.7929,-118.027,34.41,CA,CISO
37091,MONTEBELLO 1,33.9669,-118.204,56.29,CA,CISO
37092,MONTEBELLO 2,33.9436,-118.045,79.49,CA,CISO
37093,SAN GABRIEL 1,34.0325,-118.105,34.63,CA,CISO
37094,SAN GABRIEL 2,34.0735,-118.006,77.81,CA,CISO
37095,PICO RIVERA 1,34.0612,-118.187,56.64,CA,CISO
37096,PICO RIVERA 2,34.0734,-118.085,56.64,CA,CISO
