Bus,Pd,v_nom,balancing_area,state,country,county,reeds_zone,reeds_ba,interconnect,x,y,sub_id,substation_off,LAF_state,type,carrier,unit,v_mag_pu_set,v_mag_pu_min,v_mag_pu_max,control,generator,sub_network,nerc_reg,trans_reg,trans_grp,reeds_state,rec_trading_zone
2021619,0.0,13.8,CISO-PGAE,California,US,p06001,p9,CISO,Western,-121.652,37.7341,36427.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021620,0.0,13.8,CISO-PGAE,California,US,p06001,p9,CISO,Western,-121.652,37.7341,36427.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021621,0.0,345.0,CISO-PGAE,California,US,p06013,p9,CISO,Western,-121.759,38.0175,36428.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021622,0.0,138.0,CISO-PGAE,California,US,p06013,p9,CISO,Western,-121.759,38.0175,36428.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021623,0.0,13.8,CISO-PGAE,California,US,p06013,p9,CISO,Western,-121.759,38.0175,36428.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021624,0.0,13.8,CISO-PGAE,California,US,p06013,p9,CISO,Western,-121.759,38.0175,36428.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021625,0.0,13.8,CISO-PGAE,California,US,p06013,p9,CISO,Western,-121.759,38.0175,36428.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021626,0.0,345.0,CISO-PGAE,California,US,p06013,p9,CISO,Western,-121.759,38.0175,36428.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021627,0.0,345.0,CISO-PGAE,California,US,p06085,p9,CISO,Western,-121.951,37.3767,36429.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021628,0.0,138.0,CISO-PGAE,California,US,p06085,p9,CISO,Western,-121.951,37.3767,36429.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021629,0.0,345.0,CISO-PGAE,California,US,p06085,p9,CISO,Western,-121.951,37.3767,36429.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021630,0.0,138.0,CISO-PGAE,California,US,p06085,p9,CISO,Western,-121.796,37.2444,36430.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021631,0.0,13.8,CISO-PGAE,California,US,p06085,p9,CISO,Western,-121.796,37.2444,36430.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021632,0.0,345.0,CISO-PGAE,California,US,p06085,p9,CISO,Western,-122.176,37.4298,36431.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021633,0.0,138.0,CISO-PGAE,California,US,p06085,p9,CISO,Western,-122.176,37.4298,36431.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021634,0.0,18.0,CISO-PGAE,California,US,p06085,p9,CISO,Western,-122.176,37.4298,36431.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021635,0.0,1.0,CISO-PGAE,California,US,p06085,p9,CISO,Western,-122.176,37.4298,36431.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021636,0.0,13.8,CISO-PGAE,California,US,p06085,p9,CISO,Western,-122.176,37.4298,36431.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021637,0.0,13.8,CISO-PGAE,California,US,p06085,p9,CISO,Western,-122.176,37.4298,36431.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021638,0.0,345.0,CISO-PGAE,California,US,p06085,p9,CISO,Western,-122.176,37.4298,36431.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021639,0.0,138.0,CISO-PGAE,California,US,p06085,p9,CISO,Western,-121.537,37.0001,36432.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021640,0.0,138.0,CISO-PGAE,California,US,p06085,p9,CISO,Western,-121.537,37.0001,36432.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021641,0.0,765.0,CISO-PGAE,California,US,p06013,p9,CISO,Western,-121.894,38.0392,36433.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021642,0.0,345.0,CISO-PGAE,California,US,p06013,p9,CISO,Western,-121.894,38.0392,36433.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021643,0.0,138.0,CISO-PGAE,California,US,p06013,p9,CISO,Western,-121.894,38.0392,36433.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021644,0.0,13.8,CISO-PGAE,California,US,p06013,p9,CISO,Western,-121.894,38.0392,36433.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021645,0.0,1.0,CISO-PGAE,California,US,p06013,p9,CISO,Western,-121.894,38.0392,36433.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021646,0.0,13.8,CISO-PGAE,California,US,p06013,p9,CISO,Western,-121.894,38.0392,36433.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021647,0.0,13.8,CISO-PGAE,California,US,p06013,p9,CISO,Western,-121.894,38.0392,36433.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021648,0.0,13.8,CISO-PGAE,California,US,p06013,p9,CISO,Western,-121.894,38.0392,36433.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021649,0.0,345.0,CISO-PGAE,California,US,p06013,p9,CISO,Western,-121.873,38.0301,36434.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021650,0.0,138.0,CISO-PGAE,California,US,p06013,p9,CISO,Western,-121.873,38.0301,36434.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021651,0.0,13.8,CISO-PGAE,California,US,p06013,p9,CISO,Western,-121.873,38.0301,36434.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021652,0.0,13.8,CISO-PGAE,California,US,p06013,p9,CISO,Western,-121.873,38.0301,36434.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021653,0.0,22.0,CISO-PGAE,California,US,p06013,p9,CISO,Western,-121.873,38.0301,36434.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021654,0.0,138.0,CISO-PGAE,California,US,p06013,p9,CISO,Western,-122.234,38.0181,36435.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021655,0.0,345.0,CISO-PGAE,California,US,p06095,p9,CISO,Western,-121.843,38.2268,36436.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021656,0.0,138.0,CISO-PGAE,California,US,p06095,p9,CISO,Western,-121.843,38.2268,36436.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021657,0.0,345.0,CISO-PGAE,California,US,p06095,p9,CISO,Western,-121.843,38.2268,36436.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021658,0.0,345.0,CISO-PGAE,California,US,p06095,p9,CISO,Western,-121.843,38.2268,36436.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021659,0.0,345.0,CISO-PGAE,California,US,p06095,p9,CISO,Western,-121.843,38.2268,36436.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021660,0.0,345.0,CISO-PGAE,California,US,p06001,p9,CISO,Western,-121.602,37.7892,36437.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021661,0.0,138.0,CISO-PGAE,California,US,p06001,p9,CISO,Western,-121.602,37.7892,36437.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021662,0.0,13.8,CISO-PGAE,California,US,p06001,p9,CISO,Western,-121.602,37.7892,36437.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021663,0.0,13.8,CISO-PGAE,California,US,p06001,p9,CISO,Western,-121.602,37.7892,36437.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021664,0.0,345.0,CISO-PGAE,California,US,p06001,p9,CISO,Western,-122.282,37.7968,36438.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021665,0.0,138.0,CISO-PGAE,California,US,p06001,p9,CISO,Western,-122.282,37.7968,36438.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021666,0.0,13.8,CISO-PGAE,California,US,p06001,p9,CISO,Western,-122.282,37.7968,36438.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021667,0.0,1.0,CISO-PGAE,California,US,p06001,p9,CISO,Western,-122.282,37.7968,36438.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021668,0.0,13.8,CISO-PGAE,California,US,p06001,p9,CISO,Western,-122.282,37.7968,36438.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021669,0.0,18.0,CISO-PGAE,California,US,p06001,p9,CISO,Western,-122.282,37.7968,36438.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021670,0.0,13.8,CISO-PGAE,California,US,p06001,p9,CISO,Western,-122.282,37.7968,36438.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021671,0.0,345.0,CISO-PGAE,California,US,p06001,p9,CISO,Western,-122.282,37.7968,36438.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021672,0.0,345.0,CISO-PGAE,California,US,p06001,p9,CISO,Western,-122.282,37.7968,36438.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021673,0.0,138.0,CISO-PGAE,California,US,p06095,p9,CISO,Western,-121.924,38.3989,36439.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021674,0.0,138.0,CISO-PGAE,California,US,p06095,p9,CISO,Western,-121.924,38.3989,36439.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021675,0.0,138.0,CISO-PGAE,California,US,p06013,p9,CISO,Western,-121.791,38.0144,36440.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021676,0.0,345.0,CISO-PGAE,California,US,p06095,p9,CISO,Western,-121.805,38.1381,36441.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021677,0.0,138.0,CISO-PGAE,California,US,p06095,p9,CISO,Western,-121.805,38.1381,36441.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021678,0.0,345.0,CISO-PGAE,California,US,p06095,p9,CISO,Western,-121.805,38.1381,36441.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021679,0.0,345.0,CISO-PGAE,California,US,p06095,p9,CISO,Western,-121.846,38.1711,36442.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021680,0.0,138.0,CISO-PGAE,California,US,p06095,p9,CISO,Western,-121.846,38.1711,36442.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021681,0.0,13.8,CISO-PGAE,California,US,p06095,p9,CISO,Western,-121.846,38.1711,36442.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021682,0.0,345.0,CISO-PGAE,California,US,p06095,p9,CISO,Western,-121.846,38.1711,36442.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021683,0.0,345.0,CISO-PGAE,California,US,p06095,p9,CISO,Western,-121.846,38.1711,36442.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021684,0.0,765.0,CISO-PGAE,California,US,p06085,p9,CISO,Western,-121.746,37.2207,36443.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021685,0.0,345.0,CISO-PGAE,California,US,p06085,p9,CISO,Western,-121.746,37.2207,36443.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021686,0.0,138.0,CISO-PGAE,California,US,p06085,p9,CISO,Western,-121.746,37.2207,36443.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021687,0.0,18.0,CISO-PGAE,California,US,p06085,p9,CISO,Western,-121.746,37.2207,36443.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021688,0.0,1.0,CISO-PGAE,California,US,p06085,p9,CISO,Western,-121.746,37.2207,36443.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021689,0.0,13.8,CISO-PGAE,California,US,p06085,p9,CISO,Western,-121.746,37.2207,36443.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021690,0.0,13.8,CISO-PGAE,California,US,p06085,p9,CISO,Western,-121.746,37.2207,36443.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021691,0.0,13.8,CISO-PGAE,California,US,p06085,p9,CISO,Western,-121.746,37.2207,36443.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021692,0.0,138.0,CISO-PGAE,California,US,p06095,p9,CISO,Western,-121.847,38.1694,36444.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021693,0.0,13.8,CISO-PGAE,California,US,p06095,p9,CISO,Western,-121.847,38.1694,36444.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021694,0.0,138.0,CISO-PGAE,California,US,p06095,p9,CISO,Western,-122.141,38.0736,36445.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021695,0.0,138.0,CISO-PGAE,California,US,p06095,p9,CISO,Western,-122.141,38.0736,36445.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021696,0.0,138.0,CISO-PGAE,California,US,p06095,p9,CISO,Western,-122.141,38.0736,36445.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021697,0.0,138.0,CISO-PGAE,California,US,p06095,p9,CISO,Western,-122.141,38.0736,36445.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021698,0.0,345.0,CISO-PGAE,California,US,p06013,p9,CISO,Western,-122.059,38.0244,36446.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021699,0.0,138.0,CISO-PGAE,California,US,p06013,p9,CISO,Western,-122.059,38.0244,36446.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021700,0.0,345.0,CISO-PGAE,California,US,p06077,p9,CISO,Western,-121.491,37.7107,36447.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021701,0.0,138.0,CISO-PGAE,California,US,p06077,p9,CISO,Western,-121.491,37.7107,36447.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021702,0.0,13.8,CISO-PGAE,California,US,p06077,p9,CISO,Western,-121.491,37.7107,36447.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021703,0.0,13.8,CISO-PGAE,California,US,p06077,p9,CISO,Western,-121.491,37.7107,36447.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021704,0.0,13.8,CISO-PGAE,California,US,p06077,p9,CISO,Western,-121.491,37.7107,36447.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021705,0.0,138.0,CISO-PGAE,California,US,p06001,p9,CISO,Western,-122.289,37.7886,36448.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021706,0.0,18.0,CISO-PGAE,California,US,p06001,p9,CISO,Western,-122.289,37.7886,36448.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021707,0.0,18.0,CISO-PGAE,California,US,p06001,p9,CISO,Western,-122.289,37.7886,36448.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021708,0.0,1.0,CISO-PGAE,California,US,p06001,p9,CISO,Western,-122.289,37.7886,36448.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021709,0.0,13.8,CISO-PGAE,California,US,p06001,p9,CISO,Western,-122.289,37.7886,36448.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021710,0.0,13.8,CISO-PGAE,California,US,p06001,p9,CISO,Western,-122.289,37.7886,36448.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021711,0.0,1.0,CISO-PGAE,California,US,p06001,p9,CISO,Western,-122.289,37.7886,36448.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021712,0.0,13.8,CISO-PGAE,California,US,p06001,p9,CISO,Western,-122.289,37.7886,36448.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021713,0.0,13.8,CISO-PGAE,California,US,p06001,p9,CISO,Western,-122.289,37.7886,36448.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021714,0.0,1.0,CISO-PGAE,California,US,p06001,p9,CISO,Western,-122.289,37.7886,36448.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021715,0.0,138.0,CISO-PGAE,California,US,p06001,p9,CISO,Western,-122.289,37.7886,36448.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021716,0.0,138.0,CISO-PGAE,California,US,p06095,p9,CISO,Western,-121.822,38.1167,36449.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021717,0.0,138.0,CISO-PGAE,California,US,p06013,p9,CISO,Western,-122.112,38.0169,36450.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021718,0.0,18.0,CISO-PGAE,California,US,p06013,p9,CISO,Western,-122.112,38.0169,36450.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021719,0.0,13.8,CISO-PGAE,California,US,p06013,p9,CISO,Western,-122.112,38.0169,36450.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021720,0.0,138.0,CISO-PGAE,California,US,p06085,p9,CISO,Western,-121.944,37.3617,36451.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021721,0.0,138.0,CISO-PGAE,California,US,p06085,p9,CISO,Western,-121.944,37.3617,36451.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021722,0.0,345.0,CISO-PGAE,California,US,p06095,p9,CISO,Western,-122.216,38.0569,36452.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021723,0.0,138.0,CISO-PGAE,California,US,p06095,p9,CISO,Western,-122.216,38.0569,36452.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021724,0.0,13.8,CISO-PGAE,California,US,p06095,p9,CISO,Western,-122.216,38.0569,36452.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021725,0.0,1.0,CISO-PGAE,California,US,p06095,p9,CISO,Western,-122.216,38.0569,36452.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021726,0.0,24.0,CISO-PGAE,California,US,p06095,p9,CISO,Western,-122.216,38.0569,36452.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021727,0.0,765.0,CISO-PGAE,California,US,p06001,p9,CISO,Western,-122.134,37.6347,36453.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021728,0.0,345.0,CISO-PGAE,California,US,p06001,p9,CISO,Western,-122.134,37.6347,36453.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021729,0.0,138.0,CISO-PGAE,California,US,p06001,p9,CISO,Western,-122.134,37.6347,36453.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021730,0.0,13.8,CISO-PGAE,California,US,p06001,p9,CISO,Western,-122.134,37.6347,36453.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021731,0.0,18.0,CISO-PGAE,California,US,p06001,p9,CISO,Western,-122.134,37.6347,36453.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021732,0.0,13.8,CISO-PGAE,California,US,p06001,p9,CISO,Western,-122.134,37.6347,36453.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021733,0.0,345.0,CISO-PGAE,California,US,p06085,p9,CISO,Western,-121.932,37.425,36454.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021734,0.0,138.0,CISO-PGAE,California,US,p06085,p9,CISO,Western,-121.932,37.425,36454.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021735,0.0,13.8,CISO-PGAE,California,US,p06085,p9,CISO,Western,-121.932,37.425,36454.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021736,0.0,13.8,CISO-PGAE,California,US,p06085,p9,CISO,Western,-121.932,37.425,36454.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021737,0.0,13.8,CISO-PGAE,California,US,p06085,p9,CISO,Western,-121.932,37.425,36454.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021738,0.0,24.0,CISO-PGAE,California,US,p06085,p9,CISO,Western,-121.932,37.425,36454.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021739,0.0,13.8,CISO-PGAE,California,US,p06085,p9,CISO,Western,-121.932,37.425,36454.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021740,0.0,13.8,CISO-PGAE,California,US,p06085,p9,CISO,Western,-121.932,37.425,36454.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021741,0.0,345.0,CISO-PGAE,California,US,p06085,p9,CISO,Western,-121.932,37.425,36454.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021742,0.0,345.0,CISO-PGAE,California,US,p06013,p9,CISO,Western,-121.718,37.7908,36455.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021743,0.0,138.0,CISO-PGAE,California,US,p06013,p9,CISO,Western,-121.718,37.7908,36455.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021744,0.0,345.0,CISO-PGAE,California,US,p06085,p9,CISO,Western,-121.536,36.999,36456.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021745,0.0,138.0,CISO-PGAE,California,US,p06085,p9,CISO,Western,-121.536,36.999,36456.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2021746,0.0,18.0,CISO-PGAE,California,US,p06085,p9,CISO,Western,-121.536,36.999,36456.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
